,word,sent,order,search_word,relation
10234,cradle,cradle is a type of birth.,1,cradle,IsA
10235,cradle,cradle is a type of baby bed.,1,cradle,IsA
10236,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10237,cradle,buaian is a translation of cradle.,1,cradle,Synonym
10238,cradle,membuai is a translation of cradle.,1,cradle,Synonym
10239,cradle,endul is a translation of cradle.,1,cradle,Synonym
10240,cradle,cradle is a way to rear.,1,cradle,MannerOf
10241,cradle,juosta mailan kanssa is a translation of cradle.,1,cradle,Synonym
10242,cradle,mendukung is a translation of cradle.,1,cradle,Synonym
10243,cradle,buaian is a translation of cradle.,1,cradle,Synonym
10244,cradle,culla is a translation of cradle.,1,cradle,Synonym
10245,cradle,kehto is a translation of cradle.,1,cradle,Synonym
10246,cradle,kehto is a translation of cradle.,1,cradle,Synonym
10247,cradle,cradle is a way to cut.,1,cradle,MannerOf
10248,cradle,lavar en batea is a translation of cradle.,1,cradle,Synonym
10249,cradle,tuudittaa is a translation of cradle.,1,cradle,Synonym
10250,cradle,bressol is a translation of cradle.,1,cradle,Synonym
10251,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10252,cradle,cradle is used in the context of lacrosse.,1,cradle,HasContext
10253,cradle,tempat lahir is a translation of cradle.,1,cradle,Synonym
10254,cradle,sehaska is a translation of cradle.,1,cradle,Synonym
10255,cradle,cuna is a translation of cradle.,1,cradle,Synonym
10256,cradle,cradle is a way to play.,1,cradle,MannerOf
10257,cradle,culla is a translation of cradle.,1,cradle,Synonym
10258,cradle,tuudittaa is a translation of cradle.,1,cradle,Synonym
10259,cradle,menimang is a translation of cradle.,1,cradle,Synonym
10260,cradle,cradle is a way to hold.,1,cradle,MannerOf
10261,cradle,cradle is a synonym of birthplace.,1,cradle,Synonym
10262,cradle,tempat lahir is a translation of cradle.,1,cradle,Synonym
10263,cradle,cradle is a way to wash.,1,cradle,MannerOf
10264,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10265,cradle,cradle is related to baby.,1,cradle,RelatedTo
10266,cradle,cradle is related to bed.,1,cradle,RelatedTo
10267,cradle,a cradle is a bed.,1,cradle,IsA
10268,cradle,A cradle is a small bed for a baby.,1,cradle,IsA
10269,cradle,You are likely to find a baby in a cradle.,1,cradle,AtLocation
10270,cradle,cradle is related to baby bed.,1,cradle,RelatedTo
10271,cradle,baby is related to cradle.,1,cradle,RelatedTo
10272,cradle,cradle is related to crib.,1,cradle,RelatedTo
10273,cradle,nest is related to cradle.,1,cradle,RelatedTo
10274,cradle,cradle is related to room.,1,cradle,RelatedTo
10275,cradle,cradle is related to baby room.,1,cradle,RelatedTo
10276,cradle,civilization is related to cradle.,1,cradle,RelatedTo
10277,cradle,cradle is related to for baby.,1,cradle,RelatedTo
10278,cradle,cradle is related to sleeping.,1,cradle,RelatedTo
10279,cradle,cradle is related to nursery.,1,cradle,RelatedTo
10280,cradle,cradle is related to bassinet.,1,cradle,RelatedTo
10281,cradle,cradle is related to tiny bed.,1,cradle,RelatedTo
10282,cradle,cradle is related to tiny.,1,cradle,RelatedTo
10283,cradle,gentle is related to cradle.,1,cradle,RelatedTo
10284,cradle,grave is the opposite of cradle.,1,cradle,Antonym
10285,crate,peti kayu is a translation of crate.,1,crate,Synonym
10286,crate,peti kayu is a translation of crate.,1,crate,Synonym
10287,crate,crate is a type of containerful.,1,crate,IsA
10288,crate,pak is a translation of crate.,1,crate,Synonym
10289,crate,crate is a way to encase.,1,crate,MannerOf
10290,crate,cassa is a translation of crate.,1,crate,Synonym
10291,crate,soapbox is a type of crate.,1,crate,IsA
10292,crate,crate is a type of box.,1,crate,IsA
10293,crate,crateful is a synonym of crate.,1,crate,Synonym
10294,crate,tong is a translation of crate.,1,crate,Synonym
10295,crate,kotak is a translation of crate.,1,crate,Synonym
10296,crate,peti kayu is a translation of crate.,1,crate,Synonym
10297,crate,kotak is a translation of crate.,1,crate,Synonym
10298,crate,tong is a translation of crate.,1,crate,Synonym
10299,crate,empacotar is a translation of crate.,1,crate,Synonym
10300,crate,kotak kayu is a translation of crate.,1,crate,Synonym
10301,crate,cassa is a translation of crate.,1,crate,Synonym
10302,crate,pak is a translation of crate.,1,crate,Synonym
10303,crate,kaxakada is a translation of crate.,1,crate,Synonym
10304,crate,mengetong is a translation of crate.,1,crate,Synonym
10305,crate,peti is a translation of crate.,1,crate,Synonym
10306,crate,kotak kayu is a translation of crate.,1,crate,Synonym
10307,crate,kotak kayu is a translation of crate.,1,crate,Synonym
10308,crate,mengepak is a translation of crate.,1,crate,Synonym
10309,crate,packing box is a type of crate.,1,crate,IsA
10310,crate,kotak kayu is a translation of crate.,1,crate,Synonym
10311,crate,peti is a translation of crate.,1,crate,Synonym
10312,crate,peti kayu is a translation of crate.,1,crate,Synonym
10313,crate,engradado is a translation of crate.,1,crate,Synonym
10314,crate,box is related to crate.,1,crate,RelatedTo
10315,crate,case is related to crate.,1,crate,RelatedTo
10316,crate,barrel is related to crate.,1,crate,RelatedTo
10317,crate,cage is related to crate.,1,crate,RelatedTo
10318,crutch,makulu is a translation of crutch.,1,crutch,Synonym
10319,crutch,crossa is a translation of crutch.,1,crutch,Synonym
10320,crutch,tongkat ketiak is a translation of crutch.,1,crutch,Synonym
10321,crutch,krykke is a translation of crutch.,1,crutch,Synonym
10322,crutch,topang ketiak is a translation of crutch.,1,crutch,Synonym
10323,crutch,tongkat ketiak is a translation of crutch.,1,crutch,Synonym
10324,crutch,kula is a translation of crutch.,1,crutch,Synonym
10325,crutch,crutch is used for hold.,1,crutch,UsedFor
10326,crutch,crutch is used for the benefit of patient.,1,crutch,UsedFor
10327,crutch,kainalosauva is a translation of crutch.,1,crutch,Synonym
10328,crutch,crutch is a type of expedient.,1,crutch,IsA
10329,crutch,stampella is a translation of crutch.,1,crutch,Synonym
10330,crutch,kainalosauva is a translation of crutch.,1,crutch,Synonym
10331,crutch,euskarri is a translation of crutch.,1,crutch,Synonym
10332,crutch,crutch is used for the benefit of person.,1,crutch,UsedFor
10333,crutch,krykke is a translation of crutch.,1,crutch,Synonym
10334,crutch,txanka is a translation of crutch.,1,crutch,Synonym
10335,crutch,crutch causes injury.,1,crutch,Causes
10336,crutch,makulu is a translation of crutch.,1,crutch,Synonym
10337,crutch,muleta is a translation of crutch.,1,crutch,Synonym
10338,crutch,gruccia is a translation of crutch.,1,crutch,Synonym
10339,crutch,szwedka is a translation of crutch.,1,crutch,Synonym
10340,crutch,crutch is a type of staff.,1,crutch,IsA
10341,crutch,crutch is used for the benefit of cripple.,1,crutch,UsedFor
10342,crutch,crutch is used for help.,1,crutch,UsedFor
10343,crutch,topang ketiak is a translation of crutch.,1,crutch,Synonym
10344,crutch,muleta is a translation of crutch.,1,crutch,Synonym
10345,crutch,Religion is a crutch.,1,crutch,IsA
10346,crutch,You can use a crutch to gain sympathy.,1,crutch,UsedFor
10347,cuirass,cuirass is a type of body armor.,1,cuirass,IsA
10348,cuirass,halakret is a translation of cuirass.,1,cuirass,Synonym
10349,cuirass,rintahaarniska is a translation of cuirass.,1,cuirass,Synonym
10350,cuirass,corazza is a translation of cuirass.,1,cuirass,Synonym
10351,cuirass,kuiras is a translation of cuirass.,1,cuirass,Synonym
10352,cuirass,coiraza is a translation of cuirass.,1,cuirass,Synonym
10353,cuirass,kirys is a translation of cuirass.,1,cuirass,Synonym
10354,cuirass,armure is a translation of cuirass.,1,cuirass,Synonym
10355,cuirass,cuirassa is a translation of cuirass.,1,cuirass,Synonym
10356,cuirass,backplate is a part of cuirass.,1,cuirass,PartOf
10357,cuirass,koraza is a translation of cuirass.,1,cuirass,Synonym
10358,dam,You are likely to find water in a dam.,1,dam,AtLocation
10359,dam,pato is a translation of dam.,1,dam,Synonym
10360,dam,diques is a translation of dam.,1,dam,Synonym
10361,dam,represar is a translation of dam.,1,dam,Synonym
10362,dam,membendung is a translation of dam.,1,dam,Synonym
10363,dam,induk betina is a translation of dam.,1,dam,Synonym
10364,dam,menambak is a translation of dam.,1,dam,Synonym
10365,dam,induk is a translation of dam.,1,dam,Synonym
10366,dam,barradera is a translation of dam.,1,dam,Synonym
10367,dam,mengempang is a translation of dam.,1,dam,Synonym
10368,dam,dam up is a synonym of dam.,1,dam,Synonym
10369,dam,rintangan is a translation of dam.,1,dam,Synonym
10370,dam,emo is a translation of dam.,1,dam,Synonym
10371,dam,barrage is a translation of dam.,1,dam,Synonym
10372,dam,pengempang is a translation of dam.,1,dam,Synonym
10373,dam,encoro is a translation of dam.,1,dam,Synonym
10374,dam,pengempang is a translation of dam.,1,dam,Synonym
10375,dam,zapora wodna is a translation of dam.,1,dam,Synonym
10376,dam,madre is a translation of dam.,1,dam,Synonym
10377,dam,weir is a type of dam.,1,dam,IsA
10378,dam,benteng is a translation of dam.,1,dam,Synonym
10379,dam,progenitora is a translation of dam.,1,dam,Synonym
10380,dam,barragens is a translation of dam.,1,dam,Synonym
10381,dam,mare is a translation of dam.,1,dam,Synonym
10382,dam,a dam can stop moving water.,1,dam,CapableOf
10383,dam,milldam is a type of dam.,1,dam,IsA
10384,dam,dam is a type of barrier.,1,dam,IsA
10385,dam,induk betina is a translation of dam.,1,dam,Synonym
10386,dam,dyke is a synonym of dam.,1,dam,Synonym
10387,dam,permatang is a translation of dam.,1,dam,Synonym
10388,dam,barrages is a translation of dam.,1,dam,Synonym
10389,dam,digue is a translation of dam.,1,dam,Synonym
10390,dam,empang is a translation of dam.,1,dam,Synonym
10391,dam,bendung is a translation of dam.,1,dam,Synonym
10392,dam,tambak is a translation of dam.,1,dam,Synonym
10393,dam,dam is a type of female.,1,dam,IsA
10394,dam,sekatan jalan raya is a translation of dam.,1,dam,Synonym
10395,dam,tebat is a translation of dam.,1,dam,Synonym
10396,dam,induk is a translation of dam.,1,dam,Synonym
10397,dam,diga is a translation of dam.,1,dam,Synonym
10398,dam,madre is a translation of dam.,1,dam,Synonym
10399,dam,membendung is a translation of dam.,1,dam,Synonym
10400,dam,dam is a way to obstruct.,1,dam,MannerOf
10401,dam,turcie is a translation of dam.,1,dam,Synonym
10402,dam,represa is a translation of dam.,1,dam,Synonym
10403,dam,zapora is a translation of dam.,1,dam,Synonym
10404,dam,menebat is a translation of dam.,1,dam,Synonym
10405,dam,barrage is a translation of dam.,1,dam,Synonym
10406,dam,empang is a translation of dam.,1,dam,Synonym
10407,dam,sekatan jalan raya is a translation of dam.,1,dam,Synonym
10408,dam,benteng is a translation of dam.,1,dam,Synonym
10409,dam,gouine is a translation of dam.,1,dam,Synonym
10410,dam,imbrigliare is a translation of dam.,1,dam,Synonym
10411,dam,represar is a translation of dam.,1,dam,Synonym
10412,dam,sbarramento is a translation of dam.,1,dam,Synonym
10413,dam,daik is a translation of dam.,1,dam,Synonym
10414,dam,tambak is a translation of dam.,1,dam,Synonym
10415,dam,rintangan is a translation of dam.,1,dam,Synonym
10416,dam,dique is a translation of dam.,1,dam,Synonym
10417,dam,permatang is a translation of dam.,1,dam,Synonym
10418,dam,dam is a synonym of decameter.,1,dam,Synonym
10419,dam,dike is a translation of dam.,1,dam,Synonym
10420,dam,daik is a translation of dam.,1,dam,Synonym
10421,dam,dic is a translation of dam.,1,dam,Synonym
10422,dam,represa is a translation of dam.,1,dam,Synonym
10423,dam,bendung is a translation of dam.,1,dam,Synonym
10424,dam,dique is a translation of dam.,1,dam,Synonym
10425,dam,Barragem is a translation of dam.,1,dam,Synonym
10426,dam,tama is a translation of dam.,1,dam,Synonym
10427,dam,padota is a translation of dam.,1,dam,Synonym
10428,dam,ama is a translation of dam.,1,dam,Synonym
10429,dam,rec is a translation of dam.,1,dam,Synonym
10430,dam,tebat is a translation of dam.,1,dam,Synonym
10431,dam,dike is a synonym of dam.,1,dam,Synonym
10432,dam,barrage is a translation of dam.,1,dam,Synonym
10433,dam,beaver is related to dam.,1,dam,RelatedTo
10434,dam,You are likely to find a yabby in a dam.,1,dam,AtLocation
10435,dam,A beaver is typically near a dam.,1,dam,LocatedNear
10436,dam,a dam can still a river.,1,dam,CapableOf
10437,dam,river is related to dam.,1,dam,RelatedTo
10438,dam,lake is related to dam.,1,dam,RelatedTo
10439,desk,You are likely to find a stapler in a desk.,1,desk,AtLocation
10440,desk,desk is related to table.,1,desk,RelatedTo
10441,desk,desk is related to office.,1,desk,RelatedTo
10442,desk,desk is related to furniture.,1,desk,RelatedTo
10443,desk,You are likely to find a notebook in a desk.,1,desk,AtLocation
10444,desk,desk is related to writing.,1,desk,RelatedTo
10445,desk,desk is related to work.,1,desk,RelatedTo
10446,desk,a desk is a furniture.,1,desk,IsA
10447,desk,You are likely to find a highlighter pen in a desk.,1,desk,AtLocation
10448,desk,a desk is for working.,1,desk,UsedFor
10449,desk,You are likely to find a fountain pen in a desk.,1,desk,AtLocation
10450,desk,desk is related to surface.,1,desk,RelatedTo
10451,desk,desk is related to computer.,1,desk,RelatedTo
10452,desk,table is related to desk.,1,desk,RelatedTo
10453,desk,desk is related to school.,1,desk,RelatedTo
10454,desk,desk is related to chair.,1,desk,RelatedTo
10455,desk,You are likely to find a tape dispenser in a desk.,1,desk,AtLocation
10456,desk,You are likely to find a stamp pad in a desk.,1,desk,AtLocation
10457,desk,a desk is a type of table.,1,desk,IsA
10458,desk,desk is related to office furniture.,1,desk,RelatedTo
10459,desk,desk is related to study.,1,desk,RelatedTo
10460,desk,mesa is a translation of desk.,1,desk,Synonym
10461,desk,You are likely to find a desk drawer in a desk.,1,desk,AtLocation
10462,desk,You are likely to find a labeler in a desk.,1,desk,AtLocation
10463,desk,tavolino is a translation of desk.,1,desk,Synonym
10464,desk,desk is used for write.,1,desk,UsedFor
10465,desk,A desk has a flat surface.,1,desk,HasA
10466,desk,writing desk is a type of desk.,1,desk,IsA
10467,desk,davenport is a type of desk.,1,desk,IsA
10468,desk,meja is a translation of desk.,1,desk,Synonym
10469,desk,You are likely to find a checkbook holder in a desk.,1,desk,AtLocation
10470,desk,escritorio is a translation of desk.,1,desk,Synonym
10471,desk,scrivania is a translation of desk.,1,desk,Synonym
10472,desk,biurko is a translation of desk.,1,desk,Synonym
10473,desk,mesa is a translation of desk.,1,desk,Synonym
10474,desk,idazmahai is a translation of desk.,1,desk,Synonym
10475,desk,You are likely to find a marker in a desk.,1,desk,AtLocation
10476,desk,bureau is a translation of desk.,1,desk,Synonym
10477,desk,You are likely to find an account book in a desk.,1,desk,AtLocation
10478,desk,banco is a translation of desk.,1,desk,Synonym
10479,desk,desk is created by carpenter.,1,desk,CreatedBy
10480,desk,escriptori is a translation of desk.,1,desk,Synonym
10481,desk,pupitre is a translation of desk.,1,desk,Synonym
10482,desk,secretary is a type of desk.,1,desk,IsA
10483,desk,escritorio is a translation of desk.,1,desk,Synonym
10484,desk,You are likely to find a lead pencil in a desk.,1,desk,AtLocation
10485,desk,A furniture secretary is a type of desk.,1,desk,IsA
10486,desk,desk is used for work.,1,desk,UsedFor
